title,year,duration_text,href
England in Sri Lanka 2012 ,2012,Mar 26 - Apr 07,https://www.cricbuzz.com/cricket-series/2083/england-in-sri-lanka-2012/matches
Australia in West Indies 2012 ,2012,Mar 16 - Apr 27,https://www.cricbuzz.com/cricket-series/2110/australia-in-west-indies-2012/matches
"ICC World Twenty20 Qualifier, 2011/12 ",2012,Mar 13 - Mar 24,https://www.cricbuzz.com/cricket-series/2120/icc-world-twenty20-qualifier-201112/matches
Asia Cup 2012 ,2012,Mar 11 - Mar 22,https://www.cricbuzz.com/cricket-series/2109/asia-cup-2012/matches
"Ireland tour of Kenya, 2011/12 ",2012,Feb 22 - Feb 24,https://www.cricbuzz.com/cricket-series/2119/ireland-tour-of-kenya-201112/matches
South Africa in New Zealand 2012 ,2012,Feb 17 - Mar 27,https://www.cricbuzz.com/cricket-series/2079/south-africa-in-new-zealand-2012/matches
"Pakistan v Afghanistan ODI in UAE, 2012 ",2012,Feb 10 - Feb 10,https://www.cricbuzz.com/cricket-series/2118/pakistan-v-afghanistan-odi-in-uae-2012/matches
India and Sri Lanka in Australia Tri-Series 2012 ,2012,Feb 05 - Mar 08,https://www.cricbuzz.com/cricket-series/2071/india-and-sri-lanka-in-australia-tri-series-2012/matches
India in Australia T20I Series 2012 ,2012,Feb 01 - Feb 03,https://www.cricbuzz.com/cricket-series/2070/india-in-australia-t20i-series-2012/matches
Zimbabwe in New Zealand 2012 ,2012,Jan 26 - Feb 15,https://www.cricbuzz.com/cricket-series/2078/zimbabwe-in-new-zealand-2012/matches
England in Pakistan 2012 ,2012,Jan 17 - Feb 27,https://www.cricbuzz.com/cricket-series/2102/england-in-pakistan-2012/matches
"Pakistan vs Sri Lanka in UAE, 2013-14 ",2013,Dec 11 - Jan 20,https://www.cricbuzz.com/cricket-series/2224/pakistan-vs-sri-lanka-in-uae-2013-14/matches
"Pakistan vs Afghanistan in UAE, 2013 ",2013,Dec 08 - Dec 08,https://www.cricbuzz.com/cricket-series/2225/pakistan-vs-afghanistan-in-uae-2013/matches
India in South Africa 2013 ,2013,Dec 05 - Dec 30,https://www.cricbuzz.com/cricket-series/2245/india-in-south-africa-2013/matches
West Indies tour of New Zealand 2013-14 ,2013,Dec 03 - Jan 15,https://www.cricbuzz.com/cricket-series/2229/west-indies-tour-of-new-zealand-2013-14/matches
The Ashes 2013-14 ,2013,Nov 21 - Jan 07,https://www.cricbuzz.com/cricket-series/2194/the-ashes-2013-14/matches
Pakistan in South Africa 2013 ,2013,Nov 20 - Dec 01,https://www.cricbuzz.com/cricket-series/2247/pakistan-in-south-africa-2013/matches
ICC World Twenty20 Qualifier 2013 ,2013,Nov 15 - Nov 30,https://www.cricbuzz.com/cricket-series/2227/icc-world-twenty20-qualifier-2013/matches
New Zealand tour of Sri Lanka 2013 ,2013,Nov 10 - Nov 21,https://www.cricbuzz.com/cricket-series/2238/new-zealand-tour-of-sri-lanka-2013/matches
West Indies in India 2013 ,2013,Nov 06 - Nov 28,https://www.cricbuzz.com/cricket-series/2242/west-indies-in-india-2013/matches
"Pakistan vs South Africa in UAE, 2013 ",2013,Oct 14 - Nov 15,https://www.cricbuzz.com/cricket-series/2218/pakistan-vs-south-africa-in-uae-2013/matches
Australia tour of India 2013 ,2013,Oct 10 - Nov 02,https://www.cricbuzz.com/cricket-series/2203/australia-tour-of-india-2013/matches
New Zealand tour of Bangladesh 2013 ,2013,Oct 09 - Nov 06,https://www.cricbuzz.com/cricket-series/2236/new-zealand-tour-of-bangladesh-2013/matches
"Afghanistan vs Kenya in UAE, 2013 ",2013,Sep 30 - Oct 11,https://www.cricbuzz.com/cricket-series/2240/afghanistan-vs-kenya-in-uae-2013/matches
England tour of Ireland 2013 ,2013,Sep 03 - Sep 03,https://www.cricbuzz.com/cricket-series/2217/england-tour-of-ireland-2013/matches
Australia tour of UK 2013 ,2013,Aug 29 - Sep 16,https://www.cricbuzz.com/cricket-series/2143/australia-tour-of-uk-2013/matches
Pakistan tour of Zimbabwe 2013 ,2013,Aug 23 - Sep 14,https://www.cricbuzz.com/cricket-series/2226/pakistan-tour-of-zimbabwe-2013/matches
India tour of Zimbabwe 2013 ,2013,Jul 24 - Aug 03,https://www.cricbuzz.com/cricket-series/2197/india-tour-of-zimbabwe-2013/matches
South Africa tour of Sri Lanka 2013 ,2013,Jul 20 - Aug 06,https://www.cricbuzz.com/cricket-series/2191/south-africa-tour-of-sri-lanka-2013/matches
Pakistan tour of West Indies 2013 ,2013,Jul 11 - Jul 28,https://www.cricbuzz.com/cricket-series/2202/pakistan-tour-of-west-indies-2013/matches
The Ashes 2013 ,2013,Jul 10 - Aug 25,https://www.cricbuzz.com/cricket-series/2193/the-ashes-2013/matches
Kenya tour of Scotland 2013 ,2013,Jul 04 - Jul 05,https://www.cricbuzz.com/cricket-series/2201/kenya-tour-of-scotland-2013/matches
India and Sri Lanka in West Indies Tri-Series 2013 ,2013,Jun 28 - Jul 11,https://www.cricbuzz.com/cricket-series/2169/india-and-sri-lanka-in-west-indies-tri-series-2013/matches
ICC Champions Trophy 2013 ,2013,Jun 06 - Jun 23,https://www.cricbuzz.com/cricket-series/2150/icc-champions-trophy-2013/matches
South Africa tour of Netherlands 2013 ,2013,May 31 - May 31,https://www.cricbuzz.com/cricket-series/2192/south-africa-tour-of-netherlands-2013/matches
Pakistan tour of Scotland and Ireland 2013 ,2013,May 17 - May 26,https://www.cricbuzz.com/cricket-series/2190/pakistan-tour-of-scotland-and-ireland-2013/matches
New Zealand tour of England 2013 ,2013,May 16 - Jun 27,https://www.cricbuzz.com/cricket-series/2141/new-zealand-tour-of-england-2013/matches
Kenya tour of Namibia 2013 ,2013,Apr 19 - Apr 19,https://www.cricbuzz.com/cricket-series/2188/kenya-tour-of-namibia-2013/matches
Twenty20 Quadrangular in Namibia 2013 ,2013,Apr 19 - Apr 24,https://www.cricbuzz.com/cricket-series/2187/twenty20-quadrangular-in-namibia-2013/matches
Bangladesh tour of Zimbabwe 2013 ,2013,Apr 17 - May 12,https://www.cricbuzz.com/cricket-series/2182/bangladesh-tour-of-zimbabwe-2013/matches
Canada tour of UAE 2013 ,2013,Mar 15 - Mar 21,https://www.cricbuzz.com/cricket-series/2181/canada-tour-of-uae-2013/matches
Bangladesh tour of Sri Lanka 2013 ,2013,Mar 08 - Apr 02,https://www.cricbuzz.com/cricket-series/2175/bangladesh-tour-of-sri-lanka-2013/matches
Afghanistan v Scotland T20Is at Sharjah 2013 ,2013,Mar 03 - Mar 04,https://www.cricbuzz.com/cricket-series/2178/afghanistan-v-scotland-t20is-at-sharjah-2013/matches
Australia tour of India 2013 ,2013,Feb 22 - Mar 26,https://www.cricbuzz.com/cricket-series/2171/australia-tour-of-india-2013/matches
Zimbabwe tour of West Indies 2013 ,2013,Feb 22 - Mar 24,https://www.cricbuzz.com/cricket-series/2168/zimbabwe-tour-of-west-indies-2013/matches
England tour of New Zealand 2013 ,2013,Feb 09 - Mar 26,https://www.cricbuzz.com/cricket-series/2144/england-tour-of-new-zealand-2013/matches
West Indies in Australia 2013 ,2013,Feb 01 - Feb 13,https://www.cricbuzz.com/cricket-series/2147/west-indies-in-australia-2013/matches
Pakistan tour of South Africa 2013 ,2013,Feb 01 - Mar 24,https://www.cricbuzz.com/cricket-series/2140/pakistan-tour-of-south-africa-2013/matches
"Sri Lanka tour of New Zealand, 2014-15 ",2014,Dec 26 - Jan 29,https://www.cricbuzz.com/cricket-series/2291/sri-lanka-tour-of-new-zealand-2014-15/matches
"West Indies in South Africa, 2014-15 ",2014,Dec 17 - Jan 28,https://www.cricbuzz.com/cricket-series/2262/west-indies-in-south-africa-2014-15/matches
"India tour of Australia, 2014-15 ",2014,Dec 09 - Jan 12,https://www.cricbuzz.com/cricket-series/2278/india-tour-of-australia-2014-15/matches
"Afghanistan tour of UAE, 2014 ",2014,Nov 28 - Dec 04,https://www.cricbuzz.com/cricket-series/2319/afghanistan-tour-of-uae-2014/matches
"England tour of Sri Lanka, 2014 ",2014,Nov 26 - Dec 16,https://www.cricbuzz.com/cricket-series/2293/england-tour-of-sri-lanka-2014/matches
"Hong Kong tour of Sri Lanka, 2014 ",2014,Nov 19 - Nov 24,https://www.cricbuzz.com/cricket-series/2318/hong-kong-tour-of-sri-lanka-2014/matches
"Pakistan vs New Zealand in UAE, 2014 ",2014,Nov 09 - Dec 19,https://www.cricbuzz.com/cricket-series/2275/pakistan-vs-new-zealand-in-uae-2014/matches
"Papua New Guinea vs Hong Kong, 2014 ",2014,Nov 08 - Nov 09,https://www.cricbuzz.com/cricket-series/2316/papua-new-guinea-vs-hong-kong-2014/matches
"South Africa tour of Australia, 2014 ",2014,Nov 05 - Nov 23,https://www.cricbuzz.com/cricket-series/2297/south-africa-tour-of-australia-2014/matches
"Sri Lanka tour of India, 2014 ",2014,Nov 02 - Nov 17,https://www.cricbuzz.com/cricket-series/2315/sri-lanka-tour-of-india-2014/matches
"Zimbabwe tour of Bangladesh, 2014 ",2014,Oct 25 - Dec 02,https://www.cricbuzz.com/cricket-series/2304/zimbabwe-tour-of-bangladesh-2014/matches
"South Africa tour of New Zealand, 2014 ",2014,Oct 21 - Oct 27,https://www.cricbuzz.com/cricket-series/2290/south-africa-tour-of-new-zealand-2014/matches
"West Indies tour of India, 2014 ",2014,Oct 08 - Oct 18,https://www.cricbuzz.com/cricket-series/2277/west-indies-tour-of-india-2014/matches
"Pakistan vs Australia in UAE, 2014 ",2014,Oct 05 - Nov 04,https://www.cricbuzz.com/cricket-series/2265/pakistan-vs-australia-in-uae-2014/matches
"Scotland tour of Ireland, 2014 ",2014,Sep 08 - Sep 12,https://www.cricbuzz.com/cricket-series/2306/scotland-tour-of-ireland-2014/matches
"Zimbabwe Triangular Series, 2014 ",2014,Aug 25 - Sep 06,https://www.cricbuzz.com/cricket-series/2273/zimbabwe-triangular-series-2014/matches
"Bangladesh Tour of West Indies, 2014 ",2014,Aug 20 - Sep 17,https://www.cricbuzz.com/cricket-series/2270/bangladesh-tour-of-west-indies-2014/matches
"South Africa in Zimbabwe, 2014 ",2014,Aug 09 - Sep 04,https://www.cricbuzz.com/cricket-series/2272/south-africa-in-zimbabwe-2014/matches
"Pakistan tour of Sri Lanka, 2014 ",2014,Aug 06 - Aug 30,https://www.cricbuzz.com/cricket-series/2289/pakistan-tour-of-sri-lanka-2014/matches
"Afghanistan tour of Zimbabwe, 2014 ",2014,Jul 18 - Jul 25,https://www.cricbuzz.com/cricket-series/2301/afghanistan-tour-of-zimbabwe-2014/matches
India tour of England 2014 ,2014,Jul 09 - Sep 08,https://www.cricbuzz.com/cricket-series/2233/india-tour-of-england-2014/matches
"South Africa tour of Sri Lanka, 2014 ",2014,Jul 06 - Jul 29,https://www.cricbuzz.com/cricket-series/2268/south-africa-tour-of-sri-lanka-2014/matches
"India tour of Bangladesh, 2014 ",2014,Jun 15 - Jun 20,https://www.cricbuzz.com/cricket-series/2276/india-tour-of-bangladesh-2014/matches
"New Zealand Tour of West Indies, 2014 ",2014,Jun 08 - Jul 06,https://www.cricbuzz.com/cricket-series/2269/new-zealand-tour-of-west-indies-2014/matches
"England in Scotland ODI Match, 2014 ",2014,May 09 - May 09,https://www.cricbuzz.com/cricket-series/2271/england-in-scotland-odi-match-2014/matches
Sri Lanka tour of England and Ireland 2014 ,2014,May 06 - Jun 25,https://www.cricbuzz.com/cricket-series/2235/sri-lanka-tour-of-england-and-ireland-2014/matches
"Asian Cricket Council Premier League, 2014 ",2014,May 01 - May 04,https://www.cricbuzz.com/cricket-series/2274/asian-cricket-council-premier-league-2014/matches
ICC World Twenty20 2014 ,2014,Mar 16 - Apr 14,https://www.cricbuzz.com/cricket-series/2243/icc-world-twenty20-2014/matches
England tour of West Indies 2014 ,2014,Feb 28 - Mar 13,https://www.cricbuzz.com/cricket-series/2195/england-tour-of-west-indies-2014/matches
Asia Cup ,2014,Feb 25 - Mar 08,https://www.cricbuzz.com/cricket-series/2260/asia-cup/matches
"Ireland in West Indies, 2014 ",2014,Feb 19 - Feb 23,https://www.cricbuzz.com/cricket-series/2258/ireland-in-west-indies-2014/matches
Australia tour of South Africa 2014 ,2014,Feb 12 - Mar 14,https://www.cricbuzz.com/cricket-series/2205/australia-tour-of-south-africa-2014/matches
Sri Lanka in Bangladesh 2014 ,2014,Jan 27 - Feb 22,https://www.cricbuzz.com/cricket-series/2249/sri-lanka-in-bangladesh-2014/matches
"ICC Cricket World Cup Qualifier, 2014 ",2014,Jan 23 - Feb 01,https://www.cricbuzz.com/cricket-series/2259/icc-cricket-world-cup-qualifier-2014/matches
India tour of New Zealand 2014 ,2014,Jan 19 - Feb 18,https://www.cricbuzz.com/cricket-series/2232/india-tour-of-new-zealand-2014/matches
England tour of Australia 2014 ,2014,Jan 12 - Feb 03,https://www.cricbuzz.com/cricket-series/2167/england-tour-of-australia-2014/matches
"England tour of South Africa, 2015-16 ",2015,Dec 26 - Feb 21,https://www.cricbuzz.com/cricket-series/2341/england-tour-of-south-africa-2015-16/matches
"Zimbabwe tour of United Arab Emirates, 2015-16 ",2015,Dec 25 - Jan 10,https://www.cricbuzz.com/cricket-series/2413/zimbabwe-tour-of-united-arab-emirates-2015-16/matches
"Sri Lanka tour of India, 2015-16 ",2015,Dec 13 - Jan 09,https://www.cricbuzz.com/cricket-series/2283/sri-lanka-tour-of-india-2015-16/matches
"Sri Lanka tour of New Zealand, 2015-16 ",2015,Dec 10 - Jan 10,https://www.cricbuzz.com/cricket-series/2372/sri-lanka-tour-of-new-zealand-2015-16/matches
"West Indies tour of Australia, 2015-16 ",2015,Dec 10 - Jan 07,https://www.cricbuzz.com/cricket-series/2349/west-indies-tour-of-australia-2015-16/matches
"Afghanistan and Hong Kong in UAE, 2015 ",2015,Nov 28 - Nov 30,https://www.cricbuzz.com/cricket-series/2388/afghanistan-and-hong-kong-in-uae-2015/matches
"Afghanistan and Hong Kong and Oman in UAE, 2015 ",2015,Nov 21 - Nov 30,https://www.cricbuzz.com/cricket-series/2387/afghanistan-and-hong-kong-and-oman-in-uae-2015/matches
"Zimbabwe tour of Bangladesh, 2015 ",2015,Nov 07 - Nov 15,https://www.cricbuzz.com/cricket-series/2389/zimbabwe-tour-of-bangladesh-2015/matches
"New Zealand tour of Australia, 2015 ",2015,Nov 05 - Dec 01,https://www.cricbuzz.com/cricket-series/2348/new-zealand-tour-of-australia-2015/matches
"Afghanistan tour of Zimbabwe, 2015 ",2015,Oct 16 - Oct 28,https://www.cricbuzz.com/cricket-series/2386/afghanistan-tour-of-zimbabwe-2015/matches
"West Indies tour of Sri Lanka, 2015 ",2015,Oct 14 - Nov 11,https://www.cricbuzz.com/cricket-series/2375/west-indies-tour-of-sri-lanka-2015/matches
"Pakistan v England in United Arab Emirates, 2015 ",2015,Oct 13 - Nov 30,https://www.cricbuzz.com/cricket-series/2356/pakistan-v-england-in-united-arab-emirates-2015/matches
"Ireland tour of Zimbabwe, 2015 ",2015,Oct 09 - Oct 13,https://www.cricbuzz.com/cricket-series/2377/ireland-tour-of-zimbabwe-2015/matches
"Australia tour of Bangladesh, 2015 ",2015,Oct 09 - Oct 21,https://www.cricbuzz.com/cricket-series/2366/australia-tour-of-bangladesh-2015/matches
"South Africa tour of India, 2015 ",2015,Oct 02 - Dec 07,https://www.cricbuzz.com/cricket-series/2359/south-africa-tour-of-india-2015/matches
"Pakistan tour of Zimbabwe, 2015 ",2015,Sep 27 - Oct 05,https://www.cricbuzz.com/cricket-series/2378/pakistan-tour-of-zimbabwe-2015/matches
"Australia tour of England, 2015 ",2015,Aug 31 - Sep 13,https://www.cricbuzz.com/cricket-series/2287/australia-tour-of-england-2015/matches
"Australia tour of Ireland, 2015 ",2015,Aug 27 - Aug 27,https://www.cricbuzz.com/cricket-series/2286/australia-tour-of-ireland-2015/matches
"New Zealand tour of South Africa, 2015 ",2015,Aug 14 - Aug 26,https://www.cricbuzz.com/cricket-series/2340/new-zealand-tour-of-south-africa-2015/matches
"India tour of Sri Lanka, 2015 - Cricbuzz Cup ",2015,Aug 12 - Sep 01,https://www.cricbuzz.com/cricket-series/2351/india-tour-of-sri-lanka-2015-cricbuzz-cup/matches
"New Zealand tour of Zimbabwe, 2015 ",2015,Aug 02 - Aug 09,https://www.cricbuzz.com/cricket-series/2350/new-zealand-tour-of-zimbabwe-2015/matches
"India tour of Zimbabwe, 2015 ",2015,Jul 10 - Jul 19,https://www.cricbuzz.com/cricket-series/2347/india-tour-of-zimbabwe-2015/matches
"ICC World Twenty20 Qualifier, 2015 ",2015,Jul 09 - Jul 26,https://www.cricbuzz.com/cricket-series/2344/icc-world-twenty20-qualifier-2015/matches
"The Ashes, 2015 ",2015,Jul 08 - Aug 24,https://www.cricbuzz.com/cricket-series/2285/the-ashes-2015/matches
"South Africa tour of Bangladesh, 2015 ",2015,Jul 05 - Aug 03,https://www.cricbuzz.com/cricket-series/2329/south-africa-tour-of-bangladesh-2015/matches
"Nepal tour of Netherlands, 2015 ",2015,Jun 30 - Jul 03,https://www.cricbuzz.com/cricket-series/2343/nepal-tour-of-netherlands-2015/matches
"Scotland tour of Ireland, 2015 ",2015,Jun 18 - Jun 21,https://www.cricbuzz.com/cricket-series/2338/scotland-tour-of-ireland-2015/matches
"Pakistan tour of Sri Lanka, 2015 ",2015,Jun 17 - Aug 01,https://www.cricbuzz.com/cricket-series/2337/pakistan-tour-of-sri-lanka-2015/matches
"India tour of Bangladesh, 2015 ",2015,Jun 10 - Jun 24,https://www.cricbuzz.com/cricket-series/2280/india-tour-of-bangladesh-2015/matches
"Australia tour of West Indies, 2015 ",2015,Jun 03 - Jun 15,https://www.cricbuzz.com/cricket-series/2328/australia-tour-of-west-indies-2015/matches
"Zimbabwe tour of Pakistan, 2015 ",2015,May 22 - May 31,https://www.cricbuzz.com/cricket-series/2336/zimbabwe-tour-of-pakistan-2015/matches
"New Zealand tour of England, 2015 ",2015,May 21 - Jun 23,https://www.cricbuzz.com/cricket-series/2284/new-zealand-tour-of-england-2015/matches
"England tour of Ireland, 2015 ",2015,May 08 - May 08,https://www.cricbuzz.com/cricket-series/2333/england-tour-of-ireland-2015/matches
"Pakistan tour of Bangladesh, 2015 ",2015,Apr 17 - May 10,https://www.cricbuzz.com/cricket-series/2334/pakistan-tour-of-bangladesh-2015/matches
"England tour of West Indies, 2015 ",2015,Apr 13 - May 05,https://www.cricbuzz.com/cricket-series/2320/england-tour-of-west-indies-2015/matches
ICC Cricket World Cup 2015 ,2015,Feb 14 - Mar 29,https://www.cricbuzz.com/cricket-series/2223/icc-cricket-world-cup-2015/matches
"Pakistan tour of New Zealand, 2015 ",2015,Jan 31 - Feb 05,https://www.cricbuzz.com/cricket-series/2292/pakistan-tour-of-new-zealand-2015/matches
"India and England in Australia Tri-Series, 2015 ",2015,Jan 16 - Feb 01,https://www.cricbuzz.com/cricket-series/2279/india-and-england-in-australia-tri-series-2015/matches
"Dubai Triangular Series, 2015 ",2015,Jan 08 - Jan 19,https://www.cricbuzz.com/cricket-series/2327/dubai-triangular-series-2015/matches
"Sri Lanka tour of South Africa, 2016-17 ",2016,Dec 26 - Feb 10,https://www.cricbuzz.com/cricket-series/2398/sri-lanka-tour-of-south-africa-2016-17/matches
"Bangladesh tour of New Zealand, 2016-17 ",2016,Dec 26 - Jan 24,https://www.cricbuzz.com/cricket-series/2459/bangladesh-tour-of-new-zealand-2016-17/matches
"Pakistan tour of Australia, 2016-17 ",2016,Dec 15 - Jan 26,https://www.cricbuzz.com/cricket-series/2445/pakistan-tour-of-australia-2016-17/matches
"Afghanistan tour of United Arab Emirates, 2016 ",2016,Dec 14 - Dec 18,https://www.cricbuzz.com/cricket-series/2537/afghanistan-tour-of-united-arab-emirates-2016/matches
"New Zealand tour of Australia, 2016 ",2016,Dec 04 - Dec 09,https://www.cricbuzz.com/cricket-series/2444/new-zealand-tour-of-australia-2016/matches
"Pakistan tour of New Zealand, 2016 ",2016,Nov 17 - Nov 29,https://www.cricbuzz.com/cricket-series/2460/pakistan-tour-of-new-zealand-2016/matches
"Sri Lanka and West Indies in Zimbabwe Tri-Series, 2016 ",2016,Nov 14 - Nov 27,https://www.cricbuzz.com/cricket-series/2520/sri-lanka-and-west-indies-in-zimbabwe-tri-series-2016/matches
"England tour of India, 2016-17 ",2016,Nov 09 - Feb 01,https://www.cricbuzz.com/cricket-series/2489/england-tour-of-india-2016-17/matches
"Papua New Guinea tour of Hong Kong, 2016 ",2016,Nov 04 - Nov 08,https://www.cricbuzz.com/cricket-series/2474/papua-new-guinea-tour-of-hong-kong-2016/matches
"South Africa tour of Australia, 2016 ",2016,Nov 03 - Nov 28,https://www.cricbuzz.com/cricket-series/2443/south-africa-tour-of-australia-2016/matches
"Sri Lanka tour of Zimbabwe, 2016 ",2016,Oct 29 - Nov 10,https://www.cricbuzz.com/cricket-series/2519/sri-lanka-tour-of-zimbabwe-2016/matches
"England tour of Bangladesh, 2016 ",2016,Oct 07 - Nov 01,https://www.cricbuzz.com/cricket-series/2481/england-tour-of-bangladesh-2016/matches
"Australia tour of South Africa, ODI Series, 2016 ",2016,Sep 30 - Oct 12,https://www.cricbuzz.com/cricket-series/2397/australia-tour-of-south-africa-odi-series-2016/matches
"Afghanistan tour of Bangladesh, 2016 ",2016,Sep 25 - Oct 01,https://www.cricbuzz.com/cricket-series/2505/afghanistan-tour-of-bangladesh-2016/matches
"Ireland and Australia tour of South Africa, 2016 ",2016,Sep 25 - Sep 27,https://www.cricbuzz.com/cricket-series/2396/ireland-and-australia-tour-of-south-africa-2016/matches
"Pakistan v West Indies in UAE, 2016 ",2016,Sep 23 - Nov 03,https://www.cricbuzz.com/cricket-series/2503/pakistan-v-west-indies-in-uae-2016/matches
"New Zealand tour of India, 2016 ",2016,Sep 22 - Oct 29,https://www.cricbuzz.com/cricket-series/2482/new-zealand-tour-of-india-2016/matches
"Hong Kong tour of Scotland, 2016 ",2016,Sep 08 - Sep 10,https://www.cricbuzz.com/cricket-series/2449/hong-kong-tour-of-scotland-2016/matches
"Hong Kong tour of Ireland, 2016 ",2016,Sep 05 - Sep 06,https://www.cricbuzz.com/cricket-series/2450/hong-kong-tour-of-ireland-2016/matches
"India v West Indies in USA, 2016 ",2016,Aug 27 - Aug 28,https://www.cricbuzz.com/cricket-series/2494/india-v-west-indies-in-usa-2016/matches
"New Zealand tour of South Africa, 2016 ",2016,Aug 19 - Aug 31,https://www.cricbuzz.com/cricket-series/2395/new-zealand-tour-of-south-africa-2016/matches
"Pakistan tour of Ireland, 2016 ",2016,Aug 18 - Aug 20,https://www.cricbuzz.com/cricket-series/2371/pakistan-tour-of-ireland-2016/matches
"United Arab Emirates tour of Scotland, 2016 ",2016,Aug 14 - Aug 16,https://www.cricbuzz.com/cricket-series/2465/united-arab-emirates-tour-of-scotland-2016/matches
"New Zealand tour of Zimbabwe, 2016 ",2016,Jul 28 - Aug 10,https://www.cricbuzz.com/cricket-series/2473/new-zealand-tour-of-zimbabwe-2016/matches
"Australia tour of Sri Lanka, 2016 ",2016,Jul 26 - Sep 09,https://www.cricbuzz.com/cricket-series/2438/australia-tour-of-sri-lanka-2016/matches
"India tour of West indies, 2016 ",2016,Jul 21 - Aug 22,https://www.cricbuzz.com/cricket-series/2469/india-tour-of-west-indies-2016/matches
"Pakistan tour of England, 2016 ",2016,Jul 14 - Sep 07,https://www.cricbuzz.com/cricket-series/2370/pakistan-tour-of-england-2016/matches
"Afghanistan tour of Ireland, 2016 ",2016,Jul 10 - Jul 19,https://www.cricbuzz.com/cricket-series/2441/afghanistan-tour-of-ireland-2016/matches
"Afghanistan tour of Scotland, 2016 ",2016,Jul 04 - Jul 06,https://www.cricbuzz.com/cricket-series/2448/afghanistan-tour-of-scotland-2016/matches
"Sri Lanka tour of Ireland, 2016 ",2016,Jun 16 - Jun 18,https://www.cricbuzz.com/cricket-series/2369/sri-lanka-tour-of-ireland-2016/matches
"India tour of Zimbabwe, 2016 ",2016,Jun 11 - Jun 22,https://www.cricbuzz.com/cricket-series/2454/india-tour-of-zimbabwe-2016/matches
"Australia and South Africa in West Indies Tri-Series, 2016 ",2016,Jun 03 - Jun 26,https://www.cricbuzz.com/cricket-series/2390/australia-and-south-africa-in-west-indies-tri-series-2016/matches
"Sri Lanka tour of England, 2016 ",2016,May 19 - Jul 05,https://www.cricbuzz.com/cricket-series/2368/sri-lanka-tour-of-england-2016/matches
"ICC World T20, 2016 ",2016,Mar 08 - Apr 03,https://www.cricbuzz.com/cricket-series/2263/icc-world-t20-2016/matches
"Australia tour of South Africa, 2016 ",2016,Mar 04 - Mar 09,https://www.cricbuzz.com/cricket-series/2342/australia-tour-of-south-africa-2016/matches
"Asia Cup, 2016 ",2016,Feb 24 - Mar 06,https://www.cricbuzz.com/cricket-series/2431/asia-cup-2016/matches
"Asia Cup Qualifiers, 2016 ",2016,Feb 19 - Feb 22,https://www.cricbuzz.com/cricket-series/2434/asia-cup-qualifiers-2016/matches
"Ireland tour of United Arab Emirates, 2016 ",2016,Feb 14 - Feb 16,https://www.cricbuzz.com/cricket-series/2429/ireland-tour-of-united-arab-emirates-2016/matches
"Sri Lanka tour of India, 2016 ",2016,Feb 09 - Feb 14,https://www.cricbuzz.com/cricket-series/2428/sri-lanka-tour-of-india-2016/matches
"Ireland v Papua New Guinea in Australia, 2016 ",2016,Feb 06 - Feb 09,https://www.cricbuzz.com/cricket-series/2416/ireland-v-papua-new-guinea-in-australia-2016/matches
"Scotland and Netherlands tour of UAE, 2016 ",2016,Feb 03 - Feb 05,https://www.cricbuzz.com/cricket-series/2432/scotland-and-netherlands-tour-of-uae-2016/matches
"Australia tour of New Zealand, 2016 ",2016,Feb 03 - Feb 24,https://www.cricbuzz.com/cricket-series/2374/australia-tour-of-new-zealand-2016/matches
"Scotland tour of Hong Kong, 2016 ",2016,Jan 30 - Jan 31,https://www.cricbuzz.com/cricket-series/2414/scotland-tour-of-hong-kong-2016/matches
"Pakistan tour of New Zealand, 2016 ",2016,Jan 15 - Jan 31,https://www.cricbuzz.com/cricket-series/2373/pakistan-tour-of-new-zealand-2016/matches
"Zimbabwe tour of Bangladesh, 2016 ",2016,Jan 15 - Jan 22,https://www.cricbuzz.com/cricket-series/2426/zimbabwe-tour-of-bangladesh-2016/matches
"India tour of Australia, 2016 ",2016,Jan 12 - Jan 31,https://www.cricbuzz.com/cricket-series/2352/india-tour-of-australia-2016/matches
"Zimbabwe tour of South Africa, 2017 ",2017,Dec 20 - Dec 29,https://www.cricbuzz.com/cricket-series/2633/zimbabwe-tour-of-south-africa-2017/matches
"Afghanistan v Ireland in UAE, 2017 ",2017,Dec 05 - Dec 10,https://www.cricbuzz.com/cricket-series/2646/afghanistan-v-ireland-in-uae-2017/matches
"West Indies tour of New Zealand, 2017-18 ",2017,Nov 25 - Jan 03,https://www.cricbuzz.com/cricket-series/2602/west-indies-tour-of-new-zealand-2017-18/matches
"Scotland v PNG in UAE, 2017 ",2017,Nov 24 - Nov 25,https://www.cricbuzz.com/cricket-series/2651/scotland-v-png-in-uae-2017/matches
"The Ashes, 2017-18 ",2017,Nov 23 - Jan 08,https://www.cricbuzz.com/cricket-series/2538/the-ashes-2017-18/matches
"Sri Lanka tour of India, 2017 ",2017,Nov 11 - Dec 24,https://www.cricbuzz.com/cricket-series/2637/sri-lanka-tour-of-india-2017/matches
"New Zealand tour of India, 2017 ",2017,Oct 17 - Nov 07,https://www.cricbuzz.com/cricket-series/2623/new-zealand-tour-of-india-2017/matches
"West Indies tour of Zimbabwe, 2017 ",2017,Oct 16 - Nov 02,https://www.cricbuzz.com/cricket-series/2636/west-indies-tour-of-zimbabwe-2017/matches
"Bangladesh tour of South Africa, 2017 ",2017,Sep 28 - Oct 29,https://www.cricbuzz.com/cricket-series/2546/bangladesh-tour-of-south-africa-2017/matches
